index,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,percent_beyond_1_std,period_fast,skew,std,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_freq,freq2_freq,freq3_freq,freq1_amplitude1,freq1_amplitude2,freq2_amplitude1,freq2_amplitude2,freq3_amplitude1,freq3_amplitude2,freq_model_max_delta_mags,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,p2p_ssqr_diff_over_var
3945,0.0098024077251358,0.1284314710603611,0.2418299190640467,0.3527555807705037,0.5125467868264318,0.7160725866378135,0.1678115799803729,1.6327630514446172,-2.119197524126011,0.0024453548667983,0.9996749572139744,-0.0717814159325067,0.0739664745608289,0.6111139896506974,0.300327413006822,4.277797927554881,0.0011365941600519,0.0005896709030953,0.0007071671258249,2.723388744884733e-05,0.0006534329199489,4.942794212820917e-05,0.0028627321253983,0.6109947897100034,0.5815540702290953,4.674120072586667e-06,6.770467219197052e-06,1.2076517153982375e-05,0.7019659861261615
1207,0.2711755236791133,0.1781498657795385,0.3269933810529702,0.4675551182255427,0.6318757951667208,0.8260475858172914,0.2768762677484787,0.2978010808274493,-1.8483137648987584,0.0409679675447089,0.9992499381810284,-0.6515542734278841,0.6417456780441544,3.358169952614936,0.1327752668959259,0.3595375204709904,0.0339681442445394,0.00162882060635,0.0081514536026881,0.002937385009627,0.0055119116089637,0.0003079517628317,1.7804690360945227e-10,0.375911717299173,0.277086804438299,0.0006346267171148,5.169519638625886e-05,4.276564987118511e-05,0.4892914440097436
3349,0.0009057543520342,0.1608990211265799,0.2847421783543024,0.4148367908421298,0.5789801668697637,0.7702738302693707,0.3061825318940137,4.841030189884265,0.3851101941092587,0.0001956158580121,1.0000079124619643,-0.0363578381155394,0.0386741559047343,0.2046999026675392,0.8471886482663851,0.7157025793996445,5.408953197844544e-05,5.354642880579183e-06,2.6875179712850256e-05,1.734767944025853e-06,2.4085482297246425e-05,1.3079820085918704e-06,1.4854180304399794e-13,0.5633404107493885,0.4988539090525936,3.640452799356144e-08,2.277385993121328e-07,-5.147896183453687e-07,1.6323826005986457
1318,0.0064804407431974,0.1247343745905129,0.2232113916749566,0.3305226116042357,0.4672418720209343,0.6774864748432569,0.0922473012757605,2.637539507312674,-5.103999404329124,0.0011830002278902,0.9998702453727192,-0.1489334062411848,0.0884745271933891,0.3780206257426772,0.2046989159159951,0.5632955569367166,0.0004442083532004,0.00012656494528,0.0003009731815625,1.35979099884439e-05,0.0003082780938164,8.304591546215217e-05,6.1372317818053634e-12,0.7168444383219396,0.7682250250321978,1.25533276982177e-06,-1.4924421873008242e-05,-3.735816257776312e-06,0.3429754010509322
1862,0.0947529544423614,0.0600653824310124,0.1179318477269493,0.187269898541894,0.2940641354470817,0.5001466413918896,0.2170385395537525,7.0595035732994535,-1.8738424843779773,0.023287223916901,1.000779032543477,-0.9976221705497784,0.7418448268902578,0.1417276133590836,0.2133373548457786,0.3535730985905562,0.0136935669425503,0.0077232923986183,0.0104681331673154,0.0034227945700777,0.0097421789027222,0.0012521707334706,1.7982098449165207e-11,0.8149996722847351,0.8774373781357547,0.000259883635718,0.0006620184690571,3.552676009397963e-05,0.1153230941265986
4154,0.1061414244263222,0.0963313722952441,0.1774332846933616,0.2661304939356724,0.3907146152383054,0.5768924388159802,0.1582150101419878,7.004324314751026,-3.8754282428704463,0.0110145275955915,0.9997755283438248,-0.0062375684702727,0.0045802270618033,0.1387409820258076,0.2103492308133213,0.0910021495007985,0.0015042623892563,0.0005084937550561,0.0016329320638164,0.0002836568933493,0.000967160536519,8.478710235055636e-05,4.26862972052744e-13,0.964925411404819,0.6909718843414155,2.3084800382528315e-05,-2.4515270820923973e-05,9.615503206244645e-06,0.6076032034727076
3659,2.244383318194473,0.0635316640598221,0.1199072801367756,0.178205063038867,0.2666817843200724,0.5191676685828841,0.0365482233502538,2.8306793765618026,12.067646201264877,0.211655863404313,0.9976423272381302,-0.013779910248356,0.0224641297804554,0.4192122270119974,1.141271721224833,0.2759938149367242,0.0201109974772808,0.0012532671624763,0.0157591034152345,0.001333413911141,0.0150088562370456,0.0007458515627483,1.7383569930751186e-10,0.9164946338338616,0.918583689927203,0.0248067554825261,-0.0002088754330232,-4.5643657556300246e-05,0.7136953152577984
2075,0.0388273729240615,0.2192581703052007,0.3943334195165449,0.6014328937734136,0.7436509044252494,0.8890682895098353,0.3935230618253189,0.1519192579067266,-0.4997428097288053,0.0202850119258965,0.9941945135094564,-45.8436959027073,41.06974004809488,6.58177157769317,3.2886445499438515,0.1389568119694585,0.0273250674734233,0.0055124595261295,0.003907663516101,3.82375693742582e-05,0.0012713737808742,6.852840341622793e-05,7.598841139655477e-10,0.6737713397935322,0.2989102760748147,2.228702523914529e-05,-0.0003733981633535,-4.84891685578332e-05,1.051722944833475
2324,0.0207079864334231,0.1717986116931639,0.2913074589703063,0.4148186730250169,0.5704048672619901,0.7690023409201436,0.3218842001962708,7.2003726549806935,0.0272243782253888,0.0066717512794178,1.0002911420401914,-0.0014777684197869,0.0013954162398611,0.0732135915472518,2.9240611971014663,0.2017109154873264,0.0031272148028437,0.0032544634728572,0.0030109314137026,0.0001814855757578,0.0019695367581248,0.0006993811483895,0.0024461776131554,0.7895886326971938,0.6393824221880118,2.488000425524652e-05,4.268367457194167e-05,7.871803450996246e-06,0.4605267738823254
945,0.0233960499691826,0.1524573159909929,0.2607321820215252,0.3749034259154467,0.5458359320611339,0.7734204891399679,0.2522080471050049,7.719404918004965,-1.1629277150007922,0.0047237339939772,0.9996222452985614,-0.0003437561853072,0.0007590639391306,0.0642488762264564,0.446753813760709,0.2883728630629326,0.001920336527077,0.0020289539805499,0.000879616804888,8.996334847204348e-05,0.0008072243092705,8.169463548449973e-05,0.003848793076036,0.4221303973685915,0.3950231843314876,1.8062602288144143e-05,-0.0005095254464055,4.759280240569924e-05,0.970304079124149
2501,0.8307762461128172,0.0364004633635283,0.0682176960703439,0.1086514254051294,0.1787118997975485,0.2892001593587578,0.0795107033639143,0.5440640666292533,0.6566784456330993,0.095335756048187,0.9986898573291212,-0.1112060251558766,0.120172247064788,1.9170116460053377,1.9796688359915044,1.836452401737409,0.0043683985412334,0.000265331895227,0.0055577527794838,0.0001973879366238,0.0058373433736898,0.0004253323641577,5.864011446560236e-11,1.0462532247133394,1.121384949412975,0.0020668775670793,3.546500233320149e-05,-0.000185086755418,0.4076730315900983
2970,0.5352072238029026,0.0945825166108752,0.1814443006273317,0.2636461284523748,0.373137688855889,0.6398542722027197,0.2083758937691522,7.527419228142666,-6.929625323485417,0.0589452336631601,1.002719082498812,-1.308287333220507,0.9397606031452116,0.1297893999980481,0.2073646735600999,0.6250776850480709,0.015715364140873,0.002363495598722,0.0060319771714985,0.0001272224643179,0.0054345721829106,0.0005044529902405,3.0795240663072926e-10,0.4711032348097305,0.4241339726492908,0.0010110212616709,-0.0018093459797727,-0.0004760676371806,0.724882305615291
4017,0.3069190946541553,0.1797245811927679,0.32832152449278,0.5055191529708024,0.7119723927576288,0.9017245549253552,0.3680078508341511,0.2357559859677585,-0.668164527465558,0.183887650522983,0.9276815283690408,-6.63058941676282,6.462790276259684,4.241972682893228,2.123227609155082,12.719941334790438,0.248244417954291,0.0680984701044692,0.0140523931363818,0.0001162706761372,0.0062024480165496,0.0005674731755463,2.3286031436420274e-09,0.7332850551559879,0.484432254068371,0.0002441031524064,0.0066058401470776,-0.0001796200411314,0.5441922867000655
2980,0.0048001681093206,0.1680623374260502,0.2943843222562851,0.4257779120189917,0.5876930200348848,0.789201913871648,0.3287536800785083,7.33044185849941,0.0255359608887813,0.0014171133520267,1.0000112120452045,-0.6689064378291131,0.545785848299586,0.1359691746396695,0.091144172011207,0.2106775123537737,0.0011726524631364,0.0002077575132661,0.0003525740163706,3.459209502035307e-05,0.0003115922999876,3.518691114027627e-05,2.583766469006765e-11,0.4328119343472684,0.3914792655591352,1.306343057056622e-06,0.0001676381255981,1.1514333177713636e-05,0.8921500517995095
2184,0.7907525200696065,0.0743024355354047,0.1393661320928426,0.2080518635547542,0.3017775991909502,0.4683551149090478,0.1644670050761421,7.063368425033538,-1.242977182975194,0.0885496473718059,0.9978615581155276,-0.0190982610020542,0.0111840770082845,0.141724695717683,0.2133329630276702,0.082051139626027,0.0154341623315931,0.0070043104086217,0.010145964819062,0.0003856029329127,0.0079697458058574,0.0009547128434909,5.4190981563229095e-11,0.7300221599162967,0.5342928604517753,0.0016837972727096,-0.0005961460428691,-0.0002942227812433,0.5174296270198735
1541,0.067164225621332,0.1030342755248087,0.1831308816828252,0.2824775096149031,0.419115207965808,0.6325582129051239,0.2231237322515213,6.864468530173791,-2.491336024881632,0.0100453530666347,0.999512105223574,-0.0002658339391407,0.0002826628854448,0.1387406684428111,0.3505812589683937,0.088018273528235,0.0025480484107382,0.0011619150462248,0.0016129810610502,0.0004762116451238,0.0017282175589712,0.0001306003899265,1.3122729899256448e-11,0.6569512501109391,0.7073150255012077,4.821017546383112e-05,-0.0002547692098371,-7.96231828080462e-05,0.7603816221796776
627,0.0713793728561186,0.1313869125812593,0.2350530301019319,0.3561810635110146,0.5165910998405263,0.7146702164998429,0.2525354969574036,7.078175568674489,1.0561449190357677,0.0073896724134134,0.9997905090304526,-1.551051133453273,1.6868653146810997,0.138743178226861,0.091003590019769,5.745161068297226,0.0035744275625012,0.0010339486860282,0.0010151040354977,0.0001280515181523,0.0008607233020918,1.4178984702586103e-05,1.1591027096469195e-10,0.3636467306945768,0.2905716032866966,2.8430848590753517e-05,0.0002732178705497,-1.8695037609988415e-06,1.390579868352463
845,0.0339386514883691,0.2328791282771146,0.4079994936309175,0.593292845373117,0.7677280319493975,0.8889007812801369,0.4239450441609421,0.2128506489905407,-0.4051274105546742,0.0186989888651681,0.995546353700288,-44.62471757698519,42.53066328886501,4.6991758296778,2.341369960287794,0.0702261570730863,0.0253733621048464,0.0044884670218519,0.0038121612494196,0.0008670800798724,0.0010269943036722,0.0004295012651003,1.5502700512204368e-10,0.8449819552489817,0.4059076101280335,1.2899159652956025e-05,0.000487275952212,2.414380945518845e-05,0.5999468285792704
432,0.0953917111796985,0.228466253487362,0.4359034357916835,0.6058950136613436,0.7525347688378607,0.8833745078516279,0.4062806673209028,0.1532596263965543,-0.3862262371209048,0.047264407851901,0.987821802379871,-2.628625540442988,2.5998815465839296,6.525025037919592,3.2617654357175336,0.1180391522774554,0.0621403065286024,0.0128414285739463,0.0061610333313666,7.1343165009361e-05,0.0029817254780929,0.0005048450487393,8.620089919642027e-10,0.4284601134180882,0.2414546918183795,0.0001690267638239,0.0006964180948776,-2.1962742070825718e-05,1.0947406010403782
2133,0.01203267739878,0.1394003214417482,0.2452830174707037,0.3541812376427041,0.4884414382236537,0.7028398888296183,0.099116781157998,2.3528373651589454,-2.925044718945333,0.0027659556348845,0.9995849964807506,-0.0073824377010766,0.0037125468124531,0.2106790085994512,2.3652827703044776,1.2775216478902898,0.0012027409275209,0.0012667526192733,0.0011186450852866,0.0008451036090501,0.0008147505113373,0.0003826981829145,1.4453211348445032e-08,0.952534413991074,0.7374253804100742,5.492115651420819e-06,-0.0001011056064267,1.4854659731527168e-06,0.3827500830643962
3040,0.0207847779736003,0.2016680321847217,0.3583320456472481,0.5029996458727036,0.6591636849873606,0.833721609816653,0.3797841020608439,0.2187898221488138,-0.0187517345642403,0.0077383433714462,1.0001652367291882,-0.2424610779478269,0.2411838048001841,4.570671229842879,0.2106782096789297,0.2913634814708602,0.0093352426685891,3.422340190192082e-05,0.002243685007386,0.0002544769187428,0.0015760220342472,0.0001834042486051,6.724671861024767e-11,0.559009801012226,0.4524265907588451,1.4397021866729466e-05,6.494834110859493e-05,4.500672826576828e-05,0.5361433443518352
3065,0.0731898142839626,0.1318013749726986,0.2346399585795334,0.3616546340569769,0.5323864881492201,0.7555401636972895,0.0628803245436105,6.241153125340413,8.556520115515069,0.0067718885661568,1.000158389045119,-0.0004675145881276,0.0003314915803154,0.0223780448363307,0.1596300531658262,0.4788901594974787,0.0043002727806149,0.0009914298971715,0.001383895876521,0.0002783812997517,0.0011741801959223,8.75886004665821e-05,4.522711805760027e-11,0.7805801968273575,0.6912633828576815,4.410296177080243e-05,0.0022526705714502,-7.188519417349219e-05,0.649635803924192
1146,0.0841363251003952,0.0837108380171108,0.1626747292429574,0.2521958600118292,0.3577173051848831,0.5193626481005893,0.2089249492900608,7.349861919563229,-2.894483168408766,0.0184789043217049,0.9991226454739616,-0.8055355580225941,1.6003046084714243,0.1357586072315159,0.2133349542209535,0.3505854142791895,0.006788672096568,0.0021698086767166,0.0058472279958399,0.0015324744362282,0.0032572590809964,0.0003229316671472,4.7317263822399536e-11,0.8791583790935709,0.5704134908590762,0.0001364639957227,-0.0005753909528378,-5.100299382522096e-05,0.3242235419962623
958,0.7603154140033002,0.1012691536592676,0.1807171964608138,0.2742465146809847,0.3953312796183227,0.5990651480950364,0.2119675456389452,7.79424376775776,-1.8395563612591077,0.0886257319866171,1.001551438874089,-8.246094378952112,4.563639164465112,0.1268079524420096,4.435294618942289,0.204384582171239,0.0209811775041289,0.0036291075555023,0.0193201849700681,0.0003811483507989,0.0110559888085943,0.001367641269001,1.3881413379879248e-11,1.0068880114076142,0.6392205962961953,0.0027429502016117,0.0028912440653423,0.0003641896619379,1.1025389800453216
2791,0.0434519623316349,0.1504561596604944,0.2768334912254695,0.4010720872822732,0.5634290263711784,0.7656872898224044,0.2865554465161923,4.773715862893068,0.2604659720191418,0.0107975093423209,0.9998477248353074,-0.001818082060801,0.0023248148486249,0.070225247513625,0.2853834526617527,0.210675742540875,0.0057555935050659,0.0018166903408602,0.0032938875026739,0.0010719832474067,0.0031595224792402,0.0009434730859788,0.0035804519572643,0.6256598680335529,0.6275544639683114,8.355571322985867e-05,-0.0003671865544851,5.4844599375320106e-05,0.6890569635913298
2776,0.8190660455273195,0.0696985961040078,0.1298521550652906,0.1975034089140382,0.3130272464043209,0.4836771076447778,0.0224260958205912,0.3827596458489944,-3.0645263015744946,0.064601502925409,1.000642726254657,-0.2105218896524786,0.2468762819098569,2.7524667294571485,2.7524667294571485,1.976703748797139,0.0030088777320744,0.0001667997884502,0.0033136040860877,5.2649112103361726e-05,0.0031183061506199,8.540031158525626e-05,1.2755139826292616e-12,1.0411872384825658,0.9742329738323354,0.0017869175625279,6.805013013089223e-06,0.0001280408836365,0.6242627949615128
1201,0.6262348693875687,0.0255269057211589,0.0495059975986826,0.0782249298807239,0.1125147431014303,0.193340454723505,0.0780287474332648,4.699011072666758,-8.34027611425057,0.0836851107037656,0.9967318355801522,-0.4995930439726765,0.4294513537674155,0.1417246394813949,0.2133328783772576,0.0731000772061931,0.0076263676923659,0.0008877919559554,0.0094731418061086,0.0011874873636322,0.0096641295375561,0.0027667281043586,1.3591467361295795e-10,1.1726944763362723,1.1433186231736163,0.0012090179741923,0.0001792937766007,-0.0002616221033591,0.4811603827299265
2477,0.0081704025880939,0.1566625227853181,0.2832646210606684,0.4334385567090739,0.5911261007449367,0.8129525707876734,0.3473994111874386,7.314484269877504,-0.0962493837329457,0.0028980735147367,0.999967312238443,-0.6250031682953583,1.08665864994199,0.1359679619821424,0.1897574854036493,0.0642485974201332,0.0024479792314219,0.0002062385079515,0.0010308148151202,1.800990588833471e-05,0.0007297696878417,0.0001182057735231,1.9358733800017847e-11,0.5840775873636543,0.4080629069421276,5.181023560533419e-06,-0.0002704221553462,-3.0859781956138778e-06,0.6272066545823594
268,0.0120367189403157,0.1382162391679178,0.2646244916696865,0.4023755360988962,0.5849818641266474,0.7844304069679826,0.2561334641805692,0.1930453150911861,1.3739517559039574,0.0015674748311811,0.9999856308839112,-0.0253593577149167,0.0219537264433662,5.180355019080558,5.715274862412211,5.443332372226847,0.0002253857799114,1.0756358487011682e-05,0.0001805844534328,1.5996629682231037e-05,0.0001749256011303,7.326797372604117e-06,6.686072322962394e-13,0.9113201587629712,0.8790230468808066,2.453627344891803e-06,-5.536172188458366e-07,-6.119942266727322e-06,1.5092627003929653
731,0.0305030404642727,0.1546567903878008,0.2728140910539672,0.406064387413798,0.5558306291581465,0.7400903045123572,0.0933062880324543,4.6923236400706605,8.02284274720128,0.0031756050423537,1.0002673441755865,-0.0008887860777418,0.0008044487119155,0.2133378107072663,0.4908261519069273,0.1208416969740459,0.0012071732003043,0.000235040161173,0.0007537095584419,9.401238122470128e-05,0.0005543726968192,5.326546958712806e-05,1.175308483349069e-11,0.6373917988732176,0.5089928325473151,9.380477750873982e-06,0.0001203624835488,-7.073188758054344e-06,0.6119055170259525
3305,0.0177480328695623,0.1345970363339995,0.2441969323278148,0.3838992885080932,0.5628078726602364,0.8054403425500122,0.2826300294406281,8.30859701775577,0.7836130660402651,0.0027732685340419,0.9999829980082238,-0.082241327979189,0.0696504444569648,0.1210296503765673,0.4228566797107229,0.8770914169264817,0.0011878771834366,0.0002782842914712,0.0007056735681581,0.0001261778262738,0.000537334667568,3.471075287771983e-05,1.3932266798577508e-11,0.6607241766461722,0.5257092792826864,6.769120646457821e-06,-0.0001019727850281,-1.1553299776841167e-05,1.1612664398493966
3723,0.0090407739199632,0.142888296666495,0.2745619872722576,0.3987639155099191,0.5627383203091427,0.7933782619879235,0.3267909715407262,6.120451471943956,-0.4400673266443385,0.0034855491155077,0.999512110645022,-0.2762549852165056,0.2943612485764845,0.1718286563866003,0.0911438959963706,0.1479220607154211,0.0029323709163891,0.0016636504424625,0.0019467454801915,0.0004864224777444,0.0009403966021003,0.0001526508162918,1.8470092035677288e-10,0.8912021798671333,0.604768830279299,5.4374992351768434e-06,-0.0001315927809316,6.640165235168741e-07,0.2482184173287114
4034,0.1248529828528743,0.1562440390866743,0.2918056919186548,0.4164888541441114,0.5703889195558833,0.7584569943133714,0.3287536800785083,7.286609557264757,-0.0983782691580551,0.0374820088283608,0.999765443019556,-0.0329199731987075,0.0215770904428526,0.1419446229611549,28.04078672749468,4.699114096977182,0.0109782398938207,0.001943740317636,0.0047496946876574,0.0002356006738863,0.003597962015426,0.0002146579310948,8.043022844961278e-12,0.4689416291909236,0.4204408943196576,0.001302581750689,0.0010080038366311,-2.3563162988092757e-05,1.74458215336705
105,0.0108316582719611,0.1861461810228327,0.3109305883417474,0.4359434523897211,0.5970724116673443,0.7778023684770939,0.3395485770363101,7.108667417634655,-0.0228220603259654,0.0036810775073462,1.000010568260717,-0.0004166016686553,0.0007491542617727,0.0702246102544149,0.7933886818105175,0.2794043003739487,0.0019912706353405,0.0022799196580883,0.0006425005183539,3.505667698475819e-05,0.0005373293220692,3.894330799833557e-05,0.0025951745485853,0.3252007307797049,0.2698362312947732,8.43013831760662e-06,-0.0003162433714593,-3.452664987671653e-06,1.0234519516980185
2376,0.0366187220630108,0.1452985349468208,0.2549077913413811,0.3781611693477374,0.5389480326522427,0.7583711886954027,0.242393509127789,6.967835494249024,0.5519356555487035,0.0041656761713836,0.9999344544244776,-0.681380685251467,0.6577918216083358,0.1387426507893122,0.0910032440661079,0.216319186714519,0.0014936901746899,0.0010821750253804,0.001174034364732,0.0006864553952819,0.001018245674657,0.000150208036589,0.0025620464880265,0.7904070374213318,0.6551664273454278,1.1276320256540068e-05,6.326046434212973e-05,-8.278558976281948e-06,1.1082762220731537
61,0.0092016870313108,0.141178783493589,0.2603160714248609,0.3777779236876696,0.5435223317415379,0.7535615413001067,0.2904808635917566,4.253434541294657,0.3015010563654729,0.001810541573249,1.0000200688758054,-0.053568438096534,0.0429005565855018,0.234581171914407,0.3391715033412127,1.0563623474107375,0.0005446172866547,9.088742162697598e-05,0.0004292941279001,4.8128141675324905e-05,0.0003479820235644,1.5592329390333144e-05,2.210787434196726e-12,0.8482175383701309,0.7398086952821099,3.0839580689897715e-06,-1.7862257237322154e-05,-1.617395640422185e-06,1.2611038644011692
260,0.0132010200827191,0.1539066447413503,0.2735742128232816,0.4173339702560603,0.5716026920730257,0.790538716818087,0.3218842001962708,7.710634712586299,-0.0094747803707325,0.0043545067599711,0.9999610034927068,-0.0821157728249735,0.0831789187839252,0.1299898367418893,0.2883682585193637,0.8651047755580913,0.0017524682905468,0.0003732247883851,0.0008635019819197,0.0001199806639672,0.0006243712156547,8.293171146524041e-05,3.69339975270222e-14,0.5829735119556732,0.4383110956964982,1.712675218510269e-05,-0.0002474533401405,-2.1533754836243107e-05,1.4783531123417335
3513,0.0215158732978765,0.1913584700175772,0.3352735501404177,0.479663130429307,0.6225571183324986,0.8001357007029588,0.3356231599607458,0.2120289773859333,0.1187976436886213,0.0068928147193736,0.99994887350158,-0.1049535568457242,0.123395260919763,2.356300529873584,0.1359691491556728,0.2076891399191047,0.0026892920135402,0.0070779225296362,0.0030889113384518,0.0007953452673662,0.0012051510090475,0.0001500948741444,0.0037698263905078,0.7425203328261717,0.3901387823239404,1.58903989855737e-05,-0.000124689795936,-2.2109417474107392e-05,0.6041637014226636
3323,0.0114384018617254,0.1239873714358415,0.2363612026915857,0.3505302613419185,0.4920615355683484,0.7256733595714221,0.2698724239450442,4.80452865635137,-0.6935414877315498,0.0034423958652472,0.9996022308212418,-0.9547969938668692,0.0767020740697799,0.1001089481454564,0.0582723728010866,0.3630817074529242,0.0017901778622483,0.001530453331678,0.0013749301589599,0.0004446760728991,0.0012142036007007,3.924993358050774e-05,0.0043328476524449,0.7308805914206012,0.6866512379125497,7.72354861870191e-06,6.116601993833015e-05,4.4541975835273785e-05,0.2980344661643669
12,0.0189768327238664,0.1480258421007397,0.2632828385311226,0.4023036067196232,0.5554497404368854,0.7807512121746681,0.2551521099116781,12.037157197763833,-0.5012589682320877,0.0026810375306049,1.000002657625037,-2.4018643395424065e-05,-2.3721027422691527e-05,0.0224126152237995,0.2076902344072096,0.1419465630840641,0.0060661174655463,0.0005872487427985,0.0010322993244724,0.0001745782955264,0.0006935984261508,0.0003709261556475,2.2587954943975582e-11,0.7229886023649652,0.5689894078935495,5.275695451221669e-06,0.0007661317745466,-0.0006663971296103,0.7655263811970386
1019,0.1046066076792684,0.0993670648990028,0.1873242601555354,0.2679038197487858,0.4029102619088903,0.6119338393088178,0.2870182555780933,8.660296000716134,-2.592150043265856,0.0222668455090348,0.9997446048155002,-0.0001396386398217,-0.0001350759596545,0.0223778089797828,0.3625205054724824,0.1984165729540747,0.0215593813539333,0.0069073961738244,0.0026899620241705,0.0003371253682803,0.0025360323377193,0.0004914996637739,1.0918569104401143e-09,0.518462612227503,0.476049104291718,0.0002029757681462,0.0108007468493491,-0.0016487172347047,0.6429731226452536
3353,0.0832478515893377,0.160802139549182,0.2569400076317646,0.3506535055623864,0.604355955329005,0.8198427090589974,0.3640824337585868,0.6894081995960283,-0.2037960875667429,0.0395036983759768,0.996372831595866,-0.2891721890066192,0.2698159313470143,0.7276503609203806,1.4299001958948754,4.34946653108671,0.0219358742321365,0.044531413547479,0.0097297351374039,0.0004069085168115,0.0065115023637786,0.0006093604635249,0.0114126943333398,0.6583307044393504,0.5673529869359741,0.0001552485085715,0.0005881021646573,-3.4603721053180096e-05,0.1013350596440981
3737,0.1831802868769821,0.0742109562998298,0.1360641867176882,0.2212921413227359,0.3109968209236848,0.4961956957120724,0.0598377281947261,0.1505346327732545,-0.6379016039806903,0.0181764460091084,1.0000538716225138,-1.1316379681498985e-11,8.364386156135492e-12,6.643213377994695,6.717805937819473,6.855056247897064,0.0018339999289509,1.6388719055780734e-05,0.0019307990544359,4.121861041596696e-05,0.0019593519930879,6.254138969324054e-05,9.011216252352573e-13,1.0817512339992654,1.117170332640959,0.0001467753914027,-3.3047783157158506e-05,-1.2442169034577731e-06,1.151128396764979
3695,0.3009189913439817,0.1090403669041659,0.1923933630874079,0.2903845605690584,0.4314865815723266,0.6503107345281647,0.2413793103448276,7.353928049361144,3.2644412104595277,0.0552122040108911,1.0007645330642976,-0.0166971364307017,0.0085714403377555,0.1357579723710009,0.2133339565830015,0.2998610158963868,0.0167063179484735,0.0056670014134704,0.0113649191921553,0.0024803601706394,0.0076433789163405,0.0008571476645858,5.161128156794258e-10,0.6383116962289647,0.5037610577879394,0.0010844166184598,0.0011752758455543,0.0002741175352905,0.4659321519003962
256,4.054830588111238,0.0217952883401707,0.0424459331382319,0.0876937009261429,0.1429588817810735,0.2238241651880967,0.1001031991744066,12.33318183735171,9.885706236984396,0.4894904212754244,1.014361820569883,-0.4525941145351019,0.709722097670163,1.6186578398999591,0.3655033832032166,1.4097987637838354,0.0206505439661756,0.0013505969939335,0.0203809821840201,0.0014251195734628,0.0189626349183496,0.0008427222846863,2.7133294222547727e-10,0.98810190455794,0.9714157505920517,0.0498040913495904,4.448463524409085e-05,3.162787992362829e-05,0.3292248914939991
2923,1.3991529399403186,0.0696952081746365,0.1210106555327697,0.1879214997330199,0.2679609956663167,0.4378133020062634,0.0557809330628803,4.757286734614436,7.332866759282093,0.0932505845779914,1.0001846645733434,-0.0054799014358058,0.0055820953113188,0.2163205013559709,5.408012533899273,5.318500602303699,0.0010681040100574,1.4329721935968632e-05,0.00043955961942,5.531147680866652e-06,0.00026500858147,4.939762393660586e-06,9.183296484360781e-13,0.8887455165056709,0.8614114019852999,0.0009904483554451,0.0001288744727219,7.409725352313489e-06,1.719339801605969
3348,0.1558810766748909,0.0903659590982089,0.1625277043491112,0.2716742299069904,0.394675392035913,0.6604118030762531,0.2484787018255578,0.571477104436879,-0.7010864351862343,0.0319805448612961,0.9951625273161022,-0.1545211012735725,0.1581817019095699,1.749925972184665,6.986277346752588,8.7347114809388,0.0157802533552762,0.0120372863933918,0.0058047917451054,0.0006808217232991,0.0049517267030341,0.0001373812584285,8.967361952151587e-05,0.407691299978545,0.3753613442526253,0.0003540013698259,2.586375550595044e-05,-3.020267496182676e-05,0.8771715368204389
3434,0.1619065855344683,0.1849789670846145,0.3163844416016204,0.4342784728202453,0.587637697391629,0.7787202016363751,0.3671399594320487,0.1913515324371508,-1.2471951919233242,0.032722061914847,0.997828430046556,-0.8591663646750187,0.8472263540205174,5.225909163033739,0.141724627601543,0.1805124204188074,0.0277702465755378,0.0005690005834554,0.0086349005473088,0.0020426722232412,0.0034621306754415,0.0007505564915854,2.1326505492136327e-10,0.5319308677230989,0.278988715894016,0.0002501017013383,0.0001321934668616,0.000149346557754,0.5725487995847938
2650,1.0304153084675065,0.1153658117828514,0.2103208919886874,0.3097114894109198,0.4622041412165062,0.6902785239946255,0.2200811359026369,4.560027229981458,7.848929906250401,0.1193801633073011,0.9994901375328205,-0.0149511353335343,0.0167986478408669,0.2192969360851966,0.1268043507975627,0.3416258392075513,0.0146307821344656,0.0020688068861432,0.010043721436726,0.000446910931171,0.0070405353036829,0.0008671851888811,5.655123591630229e-11,0.7663268962502012,0.578616120439669,0.00146119941273,-0.0023503352957581,0.0005986211519602,1.1351851921220644
3372,0.2112664858064878,0.1448539990479972,0.2604232491939653,0.3946988129414477,0.5317781889869506,0.7592282666923722,0.2880324543610548,0.189193727556073,-4.203919086753489,0.0316890338797461,0.9982883667956588,-0.2481776296364663,0.2456244482962589,5.285587492342318,0.1327737191133125,0.0760838165705498,0.0141999240877805,0.0020077870543612,0.008587939981048,0.0005726742146181,0.0028302214063698,0.0004919462870493,5.6450018270926e-11,0.7114033516950423,0.2650284696476055,0.000234438867527,1.4384998142213943e-05,0.0001579871000236,0.6588777762710255
