filename,RA,dec,TIC ID,sector,camera,CCD,mag
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_158324769.pkl,286.87755386134603,46.4337610514495,158324769,14,2,3,12.3293
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_271763236.pkl,295.561920377181,43.20580558073391,271763236,14,2,4,12.6953
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_121535933.pkl,288.03962919834294,38.294137636220896,121535933,14,1,2,13.1096
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27458108.pkl,295.342234790601,48.8561539402403,27458108,14,2,4,13.4866
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122606984.pkl,290.73943040572004,38.4141404880989,122606984,14,1,2,12.7943
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_270789500.pkl,294.008578921606,46.3799834378697,270789500,14,2,4,14.3162
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_121941586.pkl,289.191441510956,40.2631864489937,121941586,14,2,3,12.8699
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122069957.pkl,289.61139770258,40.33583058239209,122069957,14,2,3,12.0424
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_138430610.pkl,293.895655878231,41.7600687447559,138430610,14,2,4,13.59
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_271966602.pkl,295.919971597664,43.28173163895968,271966602,14,2,4,12.827
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_48216453.pkl,282.924975606749,48.6263840683409,48216453,14,2,3,12.6439
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27394788.pkl,295.119156410952,48.7328516122596,27394788,14,2,4,13.2231
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_239277075.pkl,300.119039708238,45.510360709523496,239277075,14,2,4,12.694
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_269271612.pkl,299.863420855798,46.0740495778821,269271612,14,2,4,12.9753
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_63071165.pkl,291.93632032443287,47.3097082596224,63071165,14,2,4,11.001
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_267991311.pkl,298.4266717279532,47.9742307334185,267991311,14,2,4,10.7699
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_275575353.pkl,293.252619060728,46.04901787801021,275575353,14,2,4,12.954
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_122062469.pkl,289.502282585304,39.2115985184764,122062469,14,1,2,13.675
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_63291675.pkl,292.49185976843887,47.8353599605931,63291675,14,2,4,11.1857
tesslcs_sector_14_104/tesslcs_tmag_10_11/tesslc_122300995.pkl,290.12706308688,40.1594800177127,122300995,14,2,3,10.8556
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122299251.pkl,290.255878435829,41.01803448376751,122299251,14,2,3,12.8509
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_159644070.pkl,291.24508906677414,47.2492595277629,159644070,14,2,4,10.7738
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_48528143.pkl,285.225292709365,49.4241819559418,48528143,14,2,3,12.8891
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158635873.pkl,288.06921334252604,43.9050903129864,158635873,14,2,3,13.8931
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_268484749.pkl,298.947066851374,43.883136339338,268484749,14,2,4,13.3915
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_171581337.pkl,298.98035493609405,40.87203714790609,171581337,14,1,1,13.0464
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27904150.pkl,296.477340409554,48.8537169970862,27904150,14,2,4,13.2003
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_158491288.pkl,287.63184747136614,46.2987048760672,158491288,14,2,3,11.9935
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158726127.pkl,288.32407708281687,43.76332880031309,158726127,14,2,3,13.1089
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164782264.pkl,284.66933781173014,47.577592176344005,164782264,14,2,3,11.496
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273043307.pkl,297.143458525004,46.2284657035209,273043307,14,2,4,11.0483
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268384099.pkl,298.954542765302,47.7735689894009,268384099,14,2,4,11.3615
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_122444345.pkl,290.467182456372,41.67450521761509,122444345,14,2,3,14.418
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_240195381.pkl,300.682730293082,44.7887147928851,240195381,14,2,4,10.86
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272841995.pkl,297.119780709937,47.623981631072,272841995,14,2,4,11.3607
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158172624.pkl,286.1252585567,45.2769355196704,158172624,14,2,3,13.8151
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_240193262.pkl,300.635781245196,44.0534241687323,240193262,14,2,4,12.4428
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_239235925.pkl,300.068295359404,45.1016363752648,239235925,14,2,4,10.75
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164784457.pkl,284.80711543091286,46.0980091196845,164784457,14,2,3,11.9963
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_158491132.pkl,287.6039201699772,46.4127949343762,158491132,14,2,3,10.4794
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122304820.pkl,290.203651102518,38.3749151248811,122304820,14,1,2,12.9257
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268610013.pkl,299.161684893887,45.0519168986209,268610013,14,2,4,11.4174
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_158324163.pkl,286.9557238425409,46.9366294764374,158324163,14,2,3,9.4020004
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_158324531.pkl,286.8598095364672,46.62549853579721,158324531,14,2,3,11.931
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122304887.pkl,290.25483416479403,38.3416417781454,122304887,14,1,2,12.0684
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_185060842.pkl,300.994889665268,45.078847455027294,185060842,14,2,4,11.8676
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273371098.pkl,297.53098886374494,46.017583777689,273371098,14,2,4,11.9626
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_239276223.pkl,300.11559540031004,45.167922972232,239276223,14,2,4,11.3448
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_272372570.pkl,296.47730484719,43.474768039507296,272372570,14,2,4,12.1292
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_158272742.pkl,286.555985275444,46.9573459274346,158272742,14,2,3,11.0532
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_279911561.pkl,285.76070884438803,46.3670094593635,279911561,14,2,3,13.2171
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268711288.pkl,299.367914524174,45.8839987452516,268711288,14,2,4,11.6558
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_122683133.pkl,290.938992010052,38.1195749806788,122683133,14,1,2,13.4105
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273376048.pkl,297.694402773506,47.8789486608519,273376048,14,2,4,11.718
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_185059488.pkl,301.048251686036,44.603006879501294,185059488,14,2,4,11.2189
